table_name,source_row_number,reason_code,reason_detail,payload,run_id
db_rotas,981,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 992, ""uf"": ""GO"", ""nome"": ""PLA01-Planaltina-GO"", ""rota"": ""ROTA 217-LOJA NOVA"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 981}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,983,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 994, ""uf"": ""MS"", ""nome"": ""CGD13-Moreninha-MS"", ""rota"": ""ROTA 209- MATO GROSSO-MT 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 983}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,992,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1003, ""uf"": ""ES"", ""nome"": ""VIL07-LucianoNeve-ES"", ""rota"": ""ROTA 213-DISTRITO FEDERAL-DF"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 992}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,994,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1005, ""uf"": ""MS"", ""nome"": ""CGD16-NovaLima-MS"", ""rota"": ""ROTA 209- MATO GROSSO-MT 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 994}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,995,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1006, ""uf"": ""MS"", ""nome"": ""CGD13-ShBosqueIpe-MS"", ""rota"": ""ROTA 209- MATO GROSSO-MT 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 995}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1001,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1012, ""uf"": ""SE"", ""nome"": ""NSS02-ShPremio-SE"", ""rota"": ""ROTA 004-JOQUEI D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1001}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1005,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1016, ""uf"": ""PE"", ""nome"": ""REC38-PontoParada-PE"", ""rota"": ""ROTA 305-PAULISTA \u2013PE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1005}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1024,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1035, ""uf"": ""PA"", ""nome"": ""BEL15-Pedreira2-PA"", ""rota"": ""ROTA 005-NOTURNO D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1024}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1041,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1052, ""uf"": ""DF"", ""nome"": ""BRA12-RecantoEmas-DF"", ""rota"": ""ROTA 217-LOJA NOVA"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1041}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1047,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1058, ""uf"": ""SP"", ""nome"": ""SPA37-JoaquimFlor-SP"", ""rota"": ""ROTA 202-GOIANIA-GO"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1047}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1050,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1061, ""uf"": ""SP"", ""nome"": ""JUN01-Jundiai-SP"", ""rota"": ""ROTA 207-SANTA CATARINA-SC"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1050}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1055,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1066, ""uf"": ""RS"", ""nome"": ""SLE01-SaoLeopoldo-RS"", ""rota"": ""ROTA 213-DISTRITO FEDERAL-DF"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1055}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1070,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1081, ""uf"": ""RJ"", ""nome"": ""PTR02-Itaipava-RJ"", ""rota"": ""ROTA 214-RONDONIA-RO"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1070}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1072,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1083, ""uf"": ""ES"", ""nome"": ""VIT10-SaturninoBr-ES"", ""rota"": ""ROTA 213-DISTRITO FEDERAL-DF"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1072}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1073,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1084, ""uf"": ""ES"", ""nome"": ""ARZ02-JdAracruz-ES"", ""rota"": ""ROTA 213-DISTRITO FEDERAL-DF"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1073}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1084,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1095, ""uf"": ""SP"", ""nome"": ""GAC01-Garca1-SP"", ""rota"": ""ROTA 205-PARANA-PR"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1084}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1098,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1109, ""uf"": ""RJ"", ""nome"": ""NIT02-Icarai-RJ"", ""rota"": ""ROTA 214-RONDONIA-RO"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1098}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1104,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1115, ""uf"": ""RJ"", ""nome"": ""NIL01-Nilopolis-RJ"", ""rota"": ""ROTA 214-RONDONIA-RO"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1104}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1116,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1127, ""uf"": ""ES"", ""nome"": ""VIT11-JoseTeixeir-ES"", ""rota"": ""ROTA 213-DISTRITO FEDERAL-DF"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1116}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1124,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1135, ""uf"": ""SP"", ""nome"": ""LOR01-Lorena-SP"", ""rota"": ""ROTA 207-SANTA CATARINA-SC"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1124}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1135,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1146, ""uf"": ""MG"", ""nome"": ""ALF01-Alfenas-MG"", ""rota"": ""ROTA 508 - MINAS GERAIS 08"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1135}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1136,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1147, ""uf"": ""PA"", ""nome"": ""BEL12-ShParque-PA"", ""rota"": ""ROTA 005-NOTURNO D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1136}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1137,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1148, ""uf"": ""PA"", ""nome"": ""MAB01-Marituba-PA"", ""rota"": ""ROTA 601 - BELEM 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1137}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1138,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1149, ""uf"": ""CE"", ""nome"": ""FOR108-VirgTavor2-CE"", ""rota"": ""ROTA 027-LOJA NOVA"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1138}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1140,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1151, ""uf"": ""SP"", ""nome"": ""STA01-SantoAndre-SP"", ""rota"": ""ROTA 206- TOCANTINS-TO"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1140}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1141,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1152, ""uf"": ""RJ"", ""nome"": ""ARM01-Araruama-RJ"", ""rota"": ""ROTA 214-RONDONIA-RO"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1141}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1142,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1153, ""uf"": ""PR"", ""nome"": ""CBA13-CarlosPioli-PR"", ""rota"": ""ROTA 210-MATO GROSSO-MT 02"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1142}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1143,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1154, ""uf"": ""SP"", ""nome"": ""SPA51-AlmGuatas-SP"", ""rota"": ""ROTA 201-MILH\u00c3O"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1143}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1150,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1161, ""uf"": ""SC"", ""nome"": ""BAL02-AvdoEstado-SC"", ""rota"": ""GOI\u00c1S INTERIOR-GO"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1150}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1158,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1170, ""uf"": ""BA"", ""nome"": ""VDC06-VictorBrito-BA"", ""rota"": ""ROTA 416 - BAHIA"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1158}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1163,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1175, ""uf"": ""PA"", ""nome"": ""TAI01-Tailandia-PA"", ""rota"": ""ROTA 005-NOTURNO D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1163}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1164,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1176, ""uf"": ""SP"", ""nome"": ""SMR01-Sumare-SP"", ""rota"": ""ROTA 801 - SAO PAULO 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1164}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1165,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1177, ""uf"": ""MG"", ""nome"": ""JUF06-ItamarFran-MG"", ""rota"": ""ROTA 507 - MINAS GERAIS 07"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1165}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1169,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1181, ""uf"": ""PE"", ""nome"": ""REC43-LeoBezerra-PE"", ""rota"": ""ROTA 311-CAMARAGIBE-PE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1169}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1173,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1185, ""uf"": ""PA"", ""nome"": ""BEL19-PeEutiquio-PA"", ""rota"": ""ROTA 005-NOTURNO D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1173}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1177,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1189, ""uf"": ""PA"", ""nome"": ""BEL13-ShBoulevard-PA"", ""rota"": ""ROTA 005-NOTURNO D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1177}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1180,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1192, ""uf"": ""SP"", ""nome"": ""SPA49-AbilioSoare-SP"", ""rota"": ""ROTA 207-SANTA CATARINA-SC"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1180}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1192,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1205, ""uf"": ""PE"", ""nome"": ""GAR03-StoAntonio-PE"", ""rota"": ""ROTA 313-ARCOVERDE - PE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1192}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1210,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1223, ""uf"": ""SP"", ""nome"": ""CPN06-PontePreta-SP"", ""rota"": ""ROTA 201-MILH\u00c3O"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1210}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1211,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1224, ""uf"": ""SP"", ""nome"": ""CPN07-Cambui2-SP"", ""rota"": ""ROTA 201-MILH\u00c3O"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1211}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1217,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1230, ""uf"": ""MG"", ""nome"": ""STE03-MucJoseReis-MG"", ""rota"": ""ROTA 210-MATO GROSSO-MT 02"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1217}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1220,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1233, ""uf"": ""PB"", ""nome"": ""PAT03-DomPedroII-PB"", ""rota"": ""ROTA 914 LOJA NOVA"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1220}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1231,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1244, ""uf"": ""SP"", ""nome"": ""HTL01-Hortolandia-SP"", ""rota"": ""ROTA 206- TOCANTINS-TO"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1231}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1233,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1246, ""uf"": ""PA"", ""nome"": ""BEL24-AlmiranteW-PA"", ""rota"": ""ROTA 005-NOTURNO D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1233}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1239,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1253, ""uf"": ""SP"", ""nome"": ""SPA38-CelDiogo-SP"", ""rota"": ""ROTA 801 - SAO PAULO 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1239}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1241,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1255, ""uf"": ""CE"", ""nome"": ""FOR197-Sen.Pompeu"", ""rota"": ""315- PETROLINA - PE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1241}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1274,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1288, ""uf"": ""MA"", ""nome"": ""IMP05-NewtonBelo-MA"", ""rota"": ""ROTA 701 - SAO LUIS 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1274}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1285,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1299, ""uf"": ""RJ"", ""nome"": ""SGL01-ShSGoncalo-RJ"", ""rota"": ""ROTA 212-MATO GROSSO-MS 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1285}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1296,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1310, ""uf"": ""RJ"", ""nome"": ""ITI01-ShItaborai-RJ"", ""rota"": ""ROTA 212-MATO GROSSO-MS 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1296}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1306,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1320, ""uf"": ""RN"", ""nome"": ""PAR08-ParqExposic-RN"", ""rota"": ""ROTA 003-ALDEOTA 3 D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1306}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1317,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1332, ""uf"": ""SP"", ""nome"": ""SPA40-CamargoNovo-SP"", ""rota"": ""ROTA 809 - SAO PAULO 09"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1317}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1358,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1373, ""uf"": ""BA"", ""nome"": ""LFR06-Buraquinho-BA"", ""rota"": ""ROTA 411 - SALVADOR"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1358}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1362,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1377, ""uf"": ""BA"", ""nome"": ""IRE02-PrimJaneiro-BA"", ""rota"": ""ROTA 403 - INTERIOR"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1362}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1363,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1378, ""uf"": ""BA"", ""nome"": ""POS02-AvNavegante-BA"", ""rota"": ""ROTA 404 - INTERIOR"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1363}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1378,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1393, ""uf"": ""CE"", ""nome"": ""MOM01-Mombaca-CE"", ""rota"": ""ROTA 910 - TAU\u00c1 - CE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1378}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1385,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1400, ""uf"": ""PB"", ""nome"": ""BAY02-AvLiberdade-PB"", ""rota"": ""ROTA 022-INT.01-PI"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1385}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1394,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1409, ""uf"": ""AL"", ""nome"": ""MCH01-MalDeodoro-AL"", ""rota"": ""ROTA 002-BENFICA D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1394}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1400,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1415, ""uf"": ""PB"", ""nome"": ""CGR08-AlmeidaBarr-PB"", ""rota"": ""ROTA 021-TERESINA"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1400}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1414,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1429, ""uf"": ""PE"", ""nome"": ""CRU12-AvGenova-PE"", ""rota"": ""ROTA 309- RECIFE 03-PE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1414}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1416,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1431, ""uf"": ""BA"", ""nome"": ""ITN03-PrinIsabel-BA"", ""rota"": ""ROTA 404 - INTERIOR"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1416}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1420,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1435, ""uf"": ""PB"", ""nome"": ""JPE48-AvProducao-PB"", ""rota"": ""ROTA 024-JOAO PESSOA"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1420}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1431,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1448, ""uf"": ""SE"", ""nome"": ""NSS03-MarcoFreire-SE"", ""rota"": ""ROTA 003-ALDEOTA 3 D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1431}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1434,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1451, ""uf"": ""PI"", ""nome"": ""PBA04-PinheiroMac-PI"", ""rota"": ""ROTA 022-INT.01-PI"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1434}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1436,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1453, ""uf"": ""PE"", ""nome"": ""ARP02-Rua15-PE"", ""rota"": ""ROTA 314- GARANHUNS - PE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1436}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1440,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1457, ""uf"": ""PE"", ""nome"": ""JGU15-AnicetoVar-PE"", ""rota"": ""ROTA 306-RECIFE -01 \u2013 PE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1440}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1443,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1460, ""uf"": ""RN"", ""nome"": ""PAR08-RdosVentos-RN"", ""rota"": ""ROTA 003-ALDEOTA 3 D+0"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1443}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1445,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1462, ""uf"": ""PE"", ""nome"": ""PDL01-Paudalho-PE"", ""rota"": ""ROTA 304-RECIFE 02-PE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1445}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1446,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1463, ""uf"": ""PE"", ""nome"": ""JGU13-BdeJangada-PE"", ""rota"": ""ROTA 306-RECIFE -01 \u2013 PE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1446}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1454,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1472, ""uf"": ""MA"", ""nome"": ""SLU82-Africanos-MA"", ""rota"": ""ROTA 707 - SAO LUIS 07"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1454}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1459,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1477, ""uf"": ""MT"", ""nome"": ""CUI24-Araes-MT"", ""rota"": ""ROTA 201-MILH\u00c3O"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1459}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1460,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1478, ""uf"": ""RN"", ""nome"": ""PAR08-RosaFernand-RN"", ""rota"": ""ROTA 007-RIO GRANDE DO NORTE 1"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1460}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1464,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1482, ""uf"": ""CE"", ""nome"": ""JUA09-CasteBranco-CE"", ""rota"": ""ROTA 911 - JUAZEIRO - CE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1464}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1486,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1507, ""uf"": ""SE"", ""nome"": ""AJU33-Siqueira2-SE"", ""rota"": ""ROTA 009-SERGIPE"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1486}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1489,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1511, ""uf"": ""AL"", ""nome"": ""ARA08-Bosque-AL"", ""rota"": ""ROTA 010-ALAGOAS"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1489}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1495,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 1517, ""uf"": ""GO"", ""nome"": ""GOI18-Alphaville-GO"", ""rota"": ""ROTA 201-MILH\u00c3O"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1495}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1496,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 7001, ""uf"": ""PA"", ""nome"": ""BEL-UMARIZ-PA-EF"", ""rota"": ""ROTA 604 - BELEM 04"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1496}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1506,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 7021, ""uf"": ""PA"", ""nome"": ""BEL60-AlmBarro-PA-EF"", ""rota"": ""ROTA 604 - BELEM 04"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1506}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1514,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 7029, ""uf"": ""PA"", ""nome"": ""BEL30-BatCam-PA-EF"", ""rota"": ""ROTA 605 - BELEM 05"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1514}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1527,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 7046, ""uf"": ""PA"", ""nome"": ""BEL73-GoJosMal-PA-EF"", ""rota"": ""ROTA 607 - BELEM 07"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1527}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1569,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 7098, ""uf"": ""CE"", ""nome"": ""FOR155-AugAnjo-CE-EF"", ""rota"": ""ROTA 903 - EUS\u00c9BIO - FOR"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1569}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1579,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 7110, ""uf"": ""PA"", ""nome"": ""BEL72-StoAnton-PA-EF"", ""rota"": ""ROTA 601 - BELEM 01"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1579}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
db_rotas,1609,required_null,Required columns null: cd,"{""cd"": null, ""filial"": 7145, ""uf"": ""CE"", ""nome"": ""FOR159-LibBarr-CE-EF"", ""rota"": ""ROTA 904 - MESSEJANA - FOR"", ""source_file"": ""BD_ROTAS.xlsx"", ""source_row_number"": 1609}",8d684837-8adc-47f0-9dfa-c1cb41e994a1
