2026-02-28 07:41:38.711 | INFO     | app.sync_service:_run_sync:506 - table=db_avulso rows_in=4742 rows_valid=4742 rows_rejected=0
2026-02-28 07:41:42.058 | INFO     | app.sync_service:_run_sync:506 - table=db_usuario rows_in=3171 rows_valid=3171 rows_rejected=0
2026-02-28 07:42:06.809 | INFO     | app.sync_service:_run_sync:506 - table=db_barras rows_in=63440 rows_valid=63440 rows_rejected=0
2026-02-28 07:42:22.571 | INFO     | app.sync_service:_run_sync:506 - table=db_devolucao rows_in=18225 rows_valid=18224 rows_rejected=1
2026-02-28 07:42:24.899 | INFO     | app.sync_service:_run_sync:506 - table=db_pedido_direto rows_in=617 rows_valid=617 rows_rejected=0
2026-02-28 07:42:33.966 | INFO     | app.sync_service:_run_sync:506 - table=db_rotas rows_in=1913 rows_valid=1690 rows_rejected=223
2026-02-28 07:42:36.900 | INFO     | app.sync_service:_run_sync:506 - table=db_termo rows_in=4107 rows_valid=4107 rows_rejected=0
2026-02-28 07:45:10.405 | INFO     | app.sync_service:_run_sync:506 - table=db_end rows_in=600576 rows_valid=600564 rows_rejected=12
2026-02-28 07:47:14.113 | INFO     | app.sync_service:_run_sync:506 - table=db_estq_entr rows_in=706796 rows_valid=706796 rows_rejected=0
2026-02-28 07:47:48.562 | INFO     | app.sync_service:_run_sync:506 - table=db_log_end rows_in=180000 rows_valid=180000 rows_rejected=0
2026-02-28 07:47:51.047 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_blitz rows_in=995 rows_valid=995 rows_rejected=0
2026-02-28 07:47:53.250 | INFO     | app.sync_service:_run_sync:506 - table=db_prod_vol rows_in=95 rows_valid=95 rows_rejected=0
2026-02-28 07:48:08.149 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 07:48:08.059818-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 09:11:12.967 | INFO     | app.cli.app:healthcheck_command:189 - healthcheck_result=True details={'server_time_brasilia': '2026-02-28 09:11:12.830462-03:00', 'schema_app': 'ok', 'schema_staging': 'ok', 'schema_audit': 'ok', 'schema_authz': 'ok', 'authenticated_schema_usage_app': 'ok', 'authenticated_select_db_barras': 'ok'}
2026-02-28 09:11:28.800 | INFO     | app.sync_service:_run_sync:506 - table=db_entrada_notas rows_in=8349 rows_valid=8349 rows_rejected=0
